id_estado,id_municipio,Municipio,,,,
15,1,Acambay de Ruíz Castañeda,,,,
15,2,Acolman,,,,
15,3,Aculco,,,,
15,4,Almoloya de Alquisiras,,,,
15,5,Almoloya de Juárez,,,,
15,6,Almoloya del Río,,,,
15,7,Amanalco,,,,
15,8,Amatepec,,,,
15,9,Amecameca,,,,
15,10,Apaxco,,,,
15,11,Atenco,,,,
15,12,Atizapán,,,,
15,13,Atizapán de Zaragoza,,,,
15,14,Atlacomulco,,,,
15,15,Atlautla,,,,
15,16,Axapusco,,,,
15,17,Ayapango,,,,
15,18,Calimaya,,,,
15,19,Capulhuac,,,,
15,20,Coacalco de Berriozábal,,,,
15,21,Coatepec Harinas,,,,
15,22,Cocotitlán,,,,
15,23,Coyotepec,,,,
15,24,Cuautitlán,,,,
15,25,Chalco,,,,
15,26,Chapa de Mota,,,,
15,27,Chapultepec,,,,
15,28,Chiautla,,,,
15,29,Chicoloapan,,,,
15,30,Chiconcuac,,,,
15,31,Chimalhuacán,,,,
15,32,Donato Guerra,,,,
15,33,Ecatepec de Morelos,,,,
15,34,Ecatzingo,,,,
15,35,Huehuetoca,,,,
15,36,Hueypoxtla,,,,
15,37,Huixquilucan,,,,
15,38,Isidro Fabela,,,,
15,39,Ixtapaluca,,,,
15,40,Ixtapan de la Sal,,,,
15,41,Ixtapan del Oro,,,,
15,42,Ixtlahuaca,,,,
15,43,Xalatlaco,,,,
15,44,Jaltenco,,,,
15,45,Jilotepec,,,,
15,46,Jilotzingo,,,,
15,47,Jiquipilco,,,,
15,48,Jocotitlán,,,,
15,49,Joquicingo,,,,
15,50,Juchitepec,,,,
15,51,Lerma,,,,
15,52,Malinalco,,,,
15,53,Melchor Ocampo,,,,
15,54,Metepec,,,,
15,55,Mexicaltzingo,,,,
15,56,Morelos,,,,
15,57,Naucalpan de Juárez,,,,
15,58,Nezahualcóyotl,,,,
15,59,Nextlalpan,,,,
15,60,Nicolás Romero,,,,
15,61,Nopaltepec,,,,
15,62,Ocoyoacac,,,,
15,63,Ocuilan,,,,
15,64,El Oro,,,,
15,65,Otumba,,,,
15,66,Otzoloapan,,,,
15,67,Otzolotepec,,,,
15,68,Ozumba,,,,
15,69,Papalotla,,,,
15,70,La Paz,,,,
15,71,Polotitlán,,,,
15,72,Rayón,,,,
15,73,San Antonio la Isla,,,,
15,74,San Felipe del Progreso,,,,
15,75,San Martín de las Pirámides,,,,
15,76,San Mateo Atenco,,,,
15,77,San Simón de Guerrero,,,,
15,78,Santo Tomás,,,,
15,79,Soyaniquilpan de Juárez,,,,
15,80,Sultepec,,,,
15,81,Tecámac,,,,
15,82,Tejupilco,,,,
15,83,Temamatla,,,,
15,84,Temascalapa,,,,
15,85,Temascalcingo,,,,
15,86,Temascaltepec,,,,
15,87,Temoaya,,,,
15,88,Tenancingo,,,,
15,89,Tenango del Aire,,,,
15,90,Tenango del Valle,,,,
15,91,Teoloyucan,,,,
15,92,Teotihuacán,,,,
15,93,Tepetlaoxtoc,,,,
15,94,Tepetlixpa,,,,
15,95,Tepotzotlán,,,,
15,96,Tequixquiac,,,,
15,97,Texcaltitlán,,,,
15,98,Texcalyacac,,,,
15,99,Texcoco,,,,
15,100,Tezoyuca,,,,
15,101,Tianguistenco,,,,
15,102,Timilpan,,,,
15,103,Tlalmanalco,,,,
15,104,Tlalnepantla de Baz,,,,
15,105,Tlatlaya,,,,
15,106,Toluca,,,,
15,107,Tonatico,,,,
15,108,Tultepec,,,,
15,109,Tultitlán,,,,
15,110,Valle de Bravo,,,,
15,111,Villa de Allende,,,,
15,112,Villa del Carbón,,,,
15,113,Villa Guerrero,,,,
15,114,Villa Victoria,,,,
15,115,Xonacatlán,,,,
15,116,Zacazonapan,,,,
15,117,Zacualpan,,,,
15,118,Zinacantepec,,,,
15,119,Zumpahuacán,,,,
15,120,Zumpango,,,,
15,121,Cuautitlán Izcalli,,,,
15,122,Valle de Chalco Solidaridad,,,,
15,123,Luvianos,,,,
15,124,San José del Rincón,,,,
15,125,Tonanitla,,,,
