id_estado,id_municipio,Municipio,,,,
30,1,Acajete,,,,
30,2,Acatlán,,,,
30,3,Acayucan,,,,
30,4,Actopan,,,,
30,5,Acula,,,,
30,6,Acultzingo,,,,
30,7,Camarón de Tejeda,,,,
30,8,Alpatláhuac,,,,
30,9,Alto Lucero de Gutiérrez Barrios,,,,
30,10,Altotonga,,,,
30,11,Alvarado,,,,
30,12,Amatitlán,,,,
30,13,Naranjos Amatlán,,,,
30,14,Amatlán de los Reyes,,,,
30,15,Angel R. Cabada,,,,
30,16,La Antigua,,,,
30,17,Apazapan,,,,
30,18,Aquila,,,,
30,19,Astacinga,,,,
30,20,Atlahuilco,,,,
30,21,Atoyac,,,,
30,22,Atzacan,,,,
30,23,Atzalan,,,,
30,24,Tlaltetela,,,,
30,25,Ayahualulco,,,,
30,26,Banderilla,,,,
30,27,Benito Juárez,,,,
30,28,Boca del Río,,,,
30,29,Calcahualco,,,,
30,30,Camerino Z. Mendoza,,,,
30,31,Carrillo Puerto,,,,
30,32,Catemaco,,,,
30,33,Cazones de Herrera,,,,
30,34,Cerro Azul,,,,
30,35,Citlaltépetl,,,,
30,36,Coacoatzintla,,,,
30,37,Coahuitlán,,,,
30,38,Coatepec,,,,
30,39,Coatzacoalcos,,,,
30,40,Coatzintla,,,,
30,41,Coetzala,,,,
30,42,Colipa,,,,
30,43,Comapa,,,,
30,44,Córdoba,,,,
30,45,Cosamaloapan de Carpio,,,,
30,46,Cosautlán de Carvajal,,,,
30,47,Coscomatepec,,,,
30,48,Cosoleacaque,,,,
30,49,Cotaxtla,,,,
30,50,Coxquihui,,,,
30,51,Coyutla,,,,
30,52,Cuichapa,,,,
30,53,Cuitláhuac,,,,
30,54,Chacaltianguis,,,,
30,55,Chalma,,,,
30,56,Chiconamel,,,,
30,57,Chiconquiaco,,,,
30,58,Chicontepec,,,,
30,59,Chinameca,,,,
30,60,Chinampa de Gorostiza,,,,
30,61,Las Choapas,,,,
30,62,Chocamán,,,,
30,63,Chontla,,,,
30,64,Chumatlán,,,,
30,65,Emiliano Zapata,,,,
30,66,Espinal,,,,
30,67,Filomeno Mata,,,,
30,68,Fortín,,,,
30,69,Gutiérrez Zamora,,,,
30,70,Hidalgotitlán,,,,
30,71,Huatusco,,,,
30,72,Huayacocotla,,,,
30,73,Hueyapan de Ocampo,,,,
30,74,Huiloapan de Cuauhtémoc,,,,
30,75,Ignacio de la Llave,,,,
30,76,Ilamatlán,,,,
30,77,Isla,,,,
30,78,Ixcatepec,,,,
30,79,Ixhuacán de los Reyes,,,,
30,80,Ixhuatlán del Café,,,,
30,81,Ixhuatlancillo,,,,
30,82,Ixhuatlán del Sureste,,,,
30,83,Ixhuatlán de Madero,,,,
30,84,Ixmatlahuacan,,,,
30,85,Ixtaczoquitlán,,,,
30,86,Jalacingo,,,,
30,87,Xalapa,,,,
30,88,Jalcomulco,,,,
30,89,Jáltipan,,,,
30,90,Jamapa,,,,
30,91,Jesús Carranza,,,,
30,92,Xico,,,,
30,93,Jilotepec,,,,
30,94,Juan Rodríguez Clara,,,,
30,95,Juchique de Ferrer,,,,
30,96,Landero y Coss,,,,
30,97,Lerdo de Tejada,,,,
30,98,Magdalena,,,,
30,99,Maltrata,,,,
30,100,Manlio Fabio Altamirano,,,,
30,101,Mariano Escobedo,,,,
30,102,Martínez de la Torre,,,,
30,103,Mecatlán,,,,
30,104,Mecayapan,,,,
30,105,Medellín de Bravo,,,,
30,106,Miahuatlán,,,,
30,107,Las Minas,,,,
30,108,Minatitlán,,,,
30,109,Misantla,,,,
30,110,Mixtla de Altamirano,,,,
30,111,Moloacán,,,,
30,112,Naolinco,,,,
30,113,Naranjal,,,,
30,114,Nautla,,,,
30,115,Nogales,,,,
30,116,Oluta,,,,
30,117,Omealca,,,,
30,118,Orizaba,,,,
30,119,Otatitlán,,,,
30,120,Oteapan,,,,
30,121,Ozuluama de Mascareñas,,,,
30,122,Pajapan,,,,
30,123,Pánuco,,,,
30,124,Papantla,,,,
30,125,Paso del Macho,,,,
30,126,Paso de Ovejas,,,,
30,127,La Perla,,,,
30,128,Perote,,,,
30,129,Platón Sánchez,,,,
30,130,Playa Vicente,,,,
30,131,Poza Rica de Hidalgo,,,,
30,132,Las Vigas de Ramírez,,,,
30,133,Pueblo Viejo,,,,
30,134,Puente Nacional,,,,
30,135,Rafael Delgado,,,,
30,136,Rafael Lucio,,,,
30,137,Los Reyes,,,,
30,138,Río Blanco,,,,
30,139,Saltabarranca,,,,
30,140,San Andrés Tenejapan,,,,
30,141,San Andrés Tuxtla,,,,
30,142,San Juan Evangelista,,,,
30,143,Santiago Tuxtla,,,,
30,144,Sayula de Alemán,,,,
30,145,Soconusco,,,,
30,146,Sochiapa,,,,
30,147,Soledad Atzompa,,,,
30,148,Soledad de Doblado,,,,
30,149,Soteapan,,,,
30,150,Tamalín,,,,
30,151,Tamiahua,,,,
30,152,Tampico Alto,,,,
30,153,Tancoco,,,,
30,154,Tantima,,,,
30,155,Tantoyuca,,,,
30,156,Tatatila,,,,
30,157,Castillo de Teayo,,,,
30,158,Tecolutla,,,,
30,159,Tehuipango,,,,
30,160,Álamo Temapache,,,,
30,161,Tempoal,,,,
30,162,Tenampa,,,,
30,163,Tenochtitlán,,,,
30,164,Teocelo,,,,
30,165,Tepatlaxco,,,,
30,166,Tepetlán,,,,
30,167,Tepetzintla,,,,
30,168,Tequila,,,,
30,169,José Azueta,,,,
30,170,Texcatepec,,,,
30,171,Texhuacán,,,,
30,172,Texistepec,,,,
30,173,Tezonapa,,,,
30,174,Tierra Blanca,,,,
30,175,Tihuatlán,,,,
30,176,Tlacojalpan,,,,
30,177,Tlacolulan,,,,
30,178,Tlacotalpan,,,,
30,179,Tlacotepec de Mejía,,,,
30,180,Tlachichilco,,,,
30,181,Tlalixcoyan,,,,
30,182,Tlalnelhuayocan,,,,
30,183,Tlapacoyan,,,,
30,184,Tlaquilpa,,,,
30,185,Tlilapan,,,,
30,186,Tomatlán,,,,
30,187,Tonayán,,,,
30,188,Totutla,,,,
30,189,Tuxpan,,,,
30,190,Tuxtilla,,,,
30,191,Ursulo Galván,,,,
30,192,Vega de Alatorre,,,,
30,193,Veracruz,,,,
30,194,Villa Aldama,,,,
30,195,Xoxocotla,,,,
30,196,Yanga,,,,
30,197,Yecuatla,,,,
30,198,Zacualpan,,,,
30,199,Zaragoza,,,,
30,200,Zentla,,,,
30,201,Zongolica,,,,
30,202,Zontecomatlán de López y Fuentes,,,,
30,203,Zozocolco de Hidalgo,,,,
30,204,Agua Dulce,,,,
30,205,El Higo,,,,
30,206,Nanchital de Lázaro Cárdenas del Río,,,,
30,207,Tres Valles,,,,
30,208,Carlos A. Carrillo,,,,
30,209,Tatahuicapan de Juárez,,,,
30,210,Uxpanapa,,,,
30,211,San Rafael,,,,
30,212,Santiago Sochiapan,,,,
