id_estado,id_municipio,Municipio,,,,
31,1,Abalá,,,,
31,2,Acanceh,,,,
31,3,Akil,,,,
31,4,Baca,,,,
31,5,Bokobá,,,,
31,6,Buctzotz,,,,
31,7,Cacalchén,,,,
31,8,Calotmul,,,,
31,9,Cansahcab,,,,
31,10,Cantamayec,,,,
31,11,Celestún,,,,
31,12,Cenotillo,,,,
31,13,Conkal,,,,
31,14,Cuncunul,,,,
31,15,Cuzamá,,,,
31,16,Chacsinkín,,,,
31,17,Chankom,,,,
31,18,Chapab,,,,
31,19,Chemax,,,,
31,20,Chicxulub Pueblo,,,,
31,21,Chichimilá,,,,
31,22,Chikindzonot,,,,
31,23,Chocholá,,,,
31,24,Chumayel,,,,
31,25,Dzan,,,,
31,26,Dzemul,,,,
31,27,Dzidzantún,,,,
31,28,Dzilam de Bravo,,,,
31,29,Dzilam González,,,,
31,30,Dzitás,,,,
31,31,Dzoncauich,,,,
31,32,Espita,,,,
31,33,Halachó,,,,
31,34,Hocabá,,,,
31,35,Hoctún,,,,
31,36,Homún,,,,
31,37,Huhí,,,,
31,38,Hunucmá,,,,
31,39,Ixil,,,,
31,40,Izamal,,,,
31,41,Kanasín,,,,
31,42,Kantunil,,,,
31,43,Kaua,,,,
31,44,Kinchil,,,,
31,45,Kopomá,,,,
31,46,Mama,,,,
31,47,Maní,,,,
31,48,Maxcanú,,,,
31,49,Mayapán,,,,
31,50,Mérida,,,,
31,51,Mocochá,,,,
31,52,Motul,,,,
31,53,Muna,,,,
31,54,Muxupip,,,,
31,55,Opichén,,,,
31,56,Oxkutzcab,,,,
31,57,Panabá,,,,
31,58,Peto,,,,
31,59,Progreso,,,,
31,60,Quintana Roo,,,,
31,61,Río Lagartos,,,,
31,62,Sacalum,,,,
31,63,Samahil,,,,
31,64,Sanahcat,,,,
31,65,San Felipe,,,,
31,66,Santa Elena,,,,
31,67,Seyé,,,,
31,68,Sinanché,,,,
31,69,Sotuta,,,,
31,70,Sucilá,,,,
31,71,Sudzal,,,,
31,72,Suma,,,,
31,73,Tahdziú,,,,
31,74,Tahmek,,,,
31,75,Teabo,,,,
31,76,Tecoh,,,,
31,77,Tekal de Venegas,,,,
31,78,Tekantó,,,,
31,79,Tekax,,,,
31,80,Tekit,,,,
31,81,Tekom,,,,
31,82,Telchac Pueblo,,,,
31,83,Telchac Puerto,,,,
31,84,Temax,,,,
31,85,Temozón,,,,
31,86,Tepakán,,,,
31,87,Tetiz,,,,
31,88,Teya,,,,
31,89,Ticul,,,,
31,90,Timucuy,,,,
31,91,Tinum,,,,
31,92,Tixcacalcupul,,,,
31,93,Tixkokob,,,,
31,94,Tixmehuac,,,,
31,95,Tixpéhual,,,,
31,96,Tizimín,,,,
31,97,Tunkás,,,,
31,98,Tzucacab,,,,
31,99,Uayma,,,,
31,100,Ucú,,,,
31,101,Umán,,,,
31,102,Valladolid,,,,
31,103,Xocchel,,,,
31,104,Yaxcabá,,,,
31,105,Yaxkukul,,,,
31,106,Yobaín,,,,
